agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows CSC Service Information Disclosure Vulnerability,Medium,CVE-2025-21374
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Denial of Service Vulnerability,Medium,CVE-2024-29064
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37984
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21368
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21370
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Distributed File System (DFS) Remote Code Execution Vulnerability,Medium,CVE-2024-30063
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Configuration Service Tampering Vulnerability,Medium,CVE-2025-21349
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Winlogon Elevation of Privilege Vulnerability,Medium,CVE-2024-30067
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-28897
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21371
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-21338
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21375
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-30024
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Lightweight Directory Access Protocol (LDAP) Denial of Service Vulnerability,High,CVE-2024-49113
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Remote Code Execution Vulnerability,High,CVE-2024-21407
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,High,CVE-2024-21405
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mark of the Web Security Feature Bypass Vulnerability,Medium,CVE-2022-41049
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows TCP/IP Remote Code Execution Vulnerability,Critical,CVE-2024-38063
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38125
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21352
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Standards-Based Storage Management Service Denial of Service Vulnerability,Medium,CVE-2024-43512
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows TCP/IP Remote Code Execution Vulnerability,High,CVE-2024-21416
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Text Services Framework Elevation of Privilege Vulnerability,High,CVE-2024-21417
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43537
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,"An elevation of privilege vulnerability exists when the Windows Wireless Network Manager improperly handles memory.To exploit this vulnerability, an attacker would first have to gain execution on the victim system, aka 'Windows Wireless Network Manager Elevation of Privilege Vulnerability'.",High,CVE-2020-0704
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Task Scheduler Elevation of Privilege Vulnerability,High,CVE-2024-49039
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21243
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Internet Shortcut Files Security Feature Bypass Vulnerability,High,CVE-2024-21412
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-21443
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,High,CVE-2024-30085
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows OLE Remote Code Execution Vulnerability,High,CVE-2024-30077
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Time-of-check time-of-use (toctou) race condition in Microsoft Windows QoS scheduler allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49730
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38057
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kerberos Security Feature Bypass Vulnerability,High,CVE-2024-21427
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows iSCSI Discovery Service Denial of Service Vulnerability,High,CVE-2023-32011
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37981
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Installer Elevation of Privilege Vulnerability,High,CVE-2024-21436
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft AllJoyn API Denial of Service Vulnerability,High,CVE-2024-21438
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability,Critical,CVE-2023-32015
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Medium,CVE-2024-38105
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Workstation Service Elevation of Privilege Vulnerability,High,CVE-2024-38050
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-30088
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,MapUrlToZone Security Feature Bypass Vulnerability,Medium,CVE-2025-21189
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Themes Denial of Service Vulnerability,Medium,CVE-2024-30065
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Graphics Component Remote Code Execution Vulnerability,High,CVE-2024-38051
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,"<p>Microsoft is investigating reports of a remote code execution vulnerability in MSHTML that affects Microsoft Windows. Microsoft is aware of targeted attacks that attempt to exploit this vulnerability by using specially-crafted Microsoft Office documents.</p>
<p>An attacker could craft a malicious ActiveX control to be used by a Microsoft Office document that hosts the browser rendering engine. The attacker would then have to convince the user to open the malicious document. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.</p>
<p>Microsoft Defender Antivirus and Microsoft Defender for Endpoint both provide detection and protections for the known vulnerability. Customers should keep antimalware products up to date. Customers who utilize automatic updates do not need to take additional action. Enterprise customers who manage updates should select the detection build 1.349.22.0 or newer and deploy it across their environments. Microsoft Defender for Endpoint alerts will be displayed as: “Suspicious Cpl File Execution”.</p>
<p>Upon completion of this investigation, Microsoft will take the appropriate action to help protect our customers. This may include providing a security update through our monthly release process or providing an out-of-cycle security update, depending on customer needs.</p>
<p>Please see the <strong>Mitigations</strong> and <strong>Workaround</strong> sections for important information about steps you can take to protect your system from this vulnerability.</p>
<p><strong>UPDATE</strong> September 14, 2021: Microsoft has released security updates to address this vulnerability. Please see the Security Updates table for the applicable update for your system. We recommend that you install these updates immediately. Please see the FAQ for important information about which updates are applicable to your system.</p>
",Medium,CVE-2021-40444
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Lightweight Directory Access Protocol (LDAP) Denial of Service Vulnerability,High,CVE-2024-49121
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Standards-Based Storage Management Service Denial of Service Vulnerability,Medium,CVE-2024-38230
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Cryptographic Services Information Disclosure Vulnerability,Medium,CVE-2024-30096
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Windows Codecs Library Information Disclosure Vulnerability,Medium,CVE-2024-38055
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Information Disclosure Vulnerability,Medium,CVE-2024-49087
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Imaging Component Remote Code Execution Vulnerability,High,CVE-2024-38060
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,DCOM Remote Cross-Session Activation Elevation of Privilege Vulnerability,High,CVE-2024-38061
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-38062
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,High,CVE-2024-38067
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,High,CVE-2024-38068
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Enroll Engine Security Feature Bypass Vulnerability,High,CVE-2024-38069
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,Critical,CVE-2024-38077
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows LockDown Policy (WLDP) Security Feature Bypass Vulnerability,High,CVE-2024-38070
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,High,CVE-2024-38073
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49757
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-49083
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33060
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,Critical,CVE-2024-38074
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Graphics Component Elevation of Privilege Vulnerability,High,CVE-2024-38085
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Medium,CVE-2024-38099
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Medium,CVE-2024-38101
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Gateway (RD Gateway) Denial of Service Vulnerability,High,CVE-2024-49129
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Medium,CVE-2024-38102
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Fax Service Remote Code Execution Vulnerability,High,CVE-2024-38104
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-26176
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows MSHTML Platform Spoofing Vulnerability,High,CVE-2024-38112
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Win32k Elevation of Privilege Vulnerability,Medium,CVE-2021-40450
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,High,CVE-2024-38114
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37972
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,High,CVE-2024-38116
vdi-will-ranger,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,NTFS Elevation of Privilege Vulnerability,High,CVE-2024-38117
